Election_ID,State,Constituency_Code,Constituency_Name,Round,Last_Updated_Time,Candidate_Name,Party,Gender,Age,Education,Criminal_Cases,Assets_Cr,Liabilities_Cr,Campaign_Spending_Cr,Social_Media_Followers,Speech_Sentiment,Popularity_Score,Historical_Win_Rate,Registered_Voters,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Vote_Surge_Score,Constituency_Volatility,Independent_Candidate_Count,Voter_Turnout,Urban_Voter_Ratio,Rural_Voter_Ratio,Postal_Vote_Ratio,Fraud_Risk_Score,Anomaly_Score,Strategic_Manipulation_Score,Bot_Activity_Flag,Fake_News_Score,Cyber_Attack_Risk,Booth_Capture_Risk,Deepfake_Propagation_Score,Suspicious_Timing_Index,Vote_Injection_Risk,Attack_Type,Defense_Strategy,Adversarial_Pressure,Strategic_Polarization_Index,Influence_Network_Strength,Vote_Change_Per_Round,Late_Round_Surge,Time_Between_Updates_min,Sequential_Risk_Score,EVM_Device_ID,Server_Delay_ms,Network_Failure_Count,Power_Outage_Risk,Noise_Float_1,Noise_Float_2,Noise_Category,Correlated_Noise_Score,Fraud_Proxy_Duplicate,Election_Result,Fraud_Label,Risk_Category
b8395558-7f25-41df-81c9-4e2d952e2321,Uttar Pradesh,C0084,Darbhanga,3,2024-05-07T17:51:03.043670+05:53,Jeremiah Kashyap,CPM,Male,56,Post-Graduate,0,0.29,0.13,0.04,10705,0.4071,0.582,0.4786,76869,50201,4361,54562,70.98,0.0492,0.0138,4,0.7098,0.6737,0.3263,0.0799,0.2752,0.1809,0.3376,False,0.3257,0.5176,0.4171,0.2062,0.1705,0.2096,Cyber Intrusion,AI Monitoring,0.9834,0.5876,0.464,-0.0113,0.0,90.9,0.1417,EVM-ZW371FPV,199.9,4,0.2865,99.306,78.15,E,0.0079,0.3857,Won,0,Medium
7058a2df-3174-419d-8c3c-0e6026229748,Assam,C0337,Guntakal,6,2024-05-26T09:50:04.771045+05:53,Jatin Puri,TMC,Male,40,12th Pass,10,0.77,0.27,0.19,67910,0.3102,0.2911,0.5605,83247,43965,4372,48337,58.06,0.1107,0.0675,2,0.5806,0.4035,0.5965,0.0905,0.3737,0.3739,0.327,True,0.4827,0.3081,0.2974,0.6173,0.4696,0.1548,EVM Tampering,Biometric Auth,,0.7552,0.254,0.0222,0.4066,28.3,0.4508,EVM-GT924DFF,599.7,1,0.2243,70.754,49.795,C,0.5648,0.2905,Lost,0,Medium
3d6e24f8-5fad-4554-a7d6-dc49dcf7e78c,Rajasthan,C0055,Chinsurah,6,2024-05-26T12:55:20.652372+05:53,Saumya Mohanty,NCP,Male,57,Doctorate,4,3.49,,1.07,13694,0.2761,0.3807,0.2366,142459,88756,15110,103866,72.91,0.0679,0.0575,4,0.7291,0.1927,0.8073,0.1455,0.3943,0.2765,0.3348,False,0.2464,0.4632,0.4179,0.132,0.5491,0.1811,None,None,0.066,0.2173,0.103,0.0176,0.1859,136.7,0.2655,EVM-EX091YBD,238.3,3,0.1507,81.028,65.177,E,0.3667,0.3165,Lost,0,Medium
ec128e18-0d3e-4820-a835-2688a6062a94,Telangana,C0321,Kumbakonam,5,2024-05-21T00:35:00.449481+05:53,Aahana Balakrishnan,SP,Male,57,Graduate,0,1.44,0.23,0.56,46013,0.7035,0.7336,0.3886,130033,90346,5074,95420,73.38,0.082,0.1991,2,0.7338,0.3659,0.6341,0.0532,0.3246,0.4477,0.4838,True,0.5561,0.7432,0.3101,0.6894,0.6552,0.1107,Deepfake Campaign,Media Fact-Check,0.9995,0.6765,0.4882,0.026,0.0382,27.5,0.3938,EVM-JS630RTJ,339.5,2,0.1782,80.044,58.538,C,0.4196,0.3011,Lost,0,Medium
80182899-0a23-4d1e-b32f-32b941a919a0,Punjab,C0093,Bardhaman,6,2024-05-25T14:04:39.008079+05:53,Darsh Sule,TRS,Female,43,Below 10th,0,1.79,0.93,0.12,8836,0.318,0.5387,0.2097,93271,67974,2430,70404,75.48,0.0907,0.3738,2,0.7548,0.4678,0.5322,0.0345,0.3316,0.3247,0.3598,False,0.2846,0.6598,0.5663,0.2088,0.5795,0.1583,Bot Network,AI Monitoring,1.0,0.6573,0.0705,-0.0034,0.0085,31.8,0.3135,EVM-JX111BPS,577.5,6,0.1633,5.649,53.708,B,0.2347,0.2285,Won,1,Medium
b5f473fb-43cd-4ccb-9cc5-6aaaa4cfa9fd,Tamil Nadu,C0108,Katni,5,2024-05-21T23:07:36.150892+05:53,Ishwar Karnik,YSRCP,Male,47,Graduate,0,6.64,1.12,2.15,43820,,0.6018,0.0335,165726,97526,5449,102975,62.14,0.0877,0.4766,6,0.6214,0.4144,0.5856,0.0529,0.2263,0.274,0.1921,False,0.1354,0.2645,0.3306,0.1002,0.4916,0.0972,Booth Capture,Rapid Response Team,0.7415,0.4516,0.0572,0.0372,0.014,57.0,0.2299,EVM-XW350OKM,220.1,2,0.1028,9.445,45.885,B,0.4043,0.1187,Won,1,Medium
72a95c50-c233-4570-9315-024d57039657,Jharkhand,C0350,Howrah,5,2024-05-20T09:07:22.817850+05:53,Ekapad Agrawal,CPM,Male,52,Post-Graduate,0,,1.33,0.69,7140,0.4599,0.6297,0.453,52531,34793,1990,36783,70.02,0.0536,0.377,5,0.7002,0.1643,0.8357,0.0541,0.2809,0.3282,0.2911,False,0.332,0.5082,0.5055,0.2133,0.5876,0.1745,None,None,0.174,0.223,0.1206,0.0575,0.0941,37.8,0.2917,EVM-YN542IKY,311.1,1,0.242,12.633,61.675,D,0.5114,0.1043,Won,1,Low
797e71ff-ddce-477a-a3a6-55ef42fac97c,Maharashtra,C0409,Malda,3,2024-05-08T18:56:03.405853+05:53,Eta Ramachandran,Independent,Male,65,Graduate,0,0.43,0.06,0.09,3512,0.732,0.7344,0.6491,76196,38255,914,39169,51.41,0.2224,0.1694,3,0.5141,0.2236,0.7764,0.0234,0.3128,0.3377,0.3366,True,0.5001,0.4174,0.2963,0.6455,0.259,0.1489,None,None,0.0,0.1209,0.0626,-0.0056,0.0,19.6,0.2651,EVM-NH634NXI,183.9,2,0.4404,12.971,50.549,C,0.6531,0.3444,Won,1,Medium
d0aa1df8-84fd-4c50-bdab-cde826acfb6c,Maharashtra,C0208,Jamnagar,3,2024-05-08T15:54:29.815873+05:53,Adya Kulkarni,BJP,Male,53,Graduate,0,0.53,0.04,0.16,9661,0.4491,0.5339,0.6145,177330,96046,1723,97769,55.13,0.1493,0.1415,7,0.5513,0.776,0.224,0.0176,0.2088,0.1797,0.1787,False,0.1884,0.4191,0.2659,0.1396,0.1893,0.141,None,None,0.1062,0.1991,0.0704,0.0118,0.0,83.7,0.1682,EVM-KO365YKA,392.6,1,0.1232,86.213,46.689,C,0.2719,0.1547,Won,0,Low
94e4ae0f-9e5e-4365-aa2d-b500bcd415c7,Andhra Pradesh,C0489,Jaunpur,3,2024-05-08T04:39:09.655110+05:53,Ranveer Rastogi,AAP,Female,53,12th Pass,0,1.15,0.45,0.23,3974,0.3665,0.4239,0.6036,90327,72910,1342,74252,82.2,0.1502,0.5627,10,0.822,0.1191,0.8809,0.0181,0.352,0.4304,0.4187,True,0.586,0.6689,0.4067,,0.2516,0.1249,None,None,0.0382,0.2169,0.0886,-0.0643,0.0,37.7,0.3502,EVM-OQ992CYE,345.3,3,0.1969,84.1,46.79,D,0.2624,0.386,Lost,1,Medium
6252a97e-7028-4ccd-84e1-a409df10e464,Haryana,C0073,Kamarhati,4,2024-05-13T09:32:11.101713+05:53,Jairaj Sandal,RJD,Male,48,12th Pass,0,1.83,0.19,0.33,10607,0.2356,0.6197,0.4226,194998,140942,25628,166570,85.42,0.2028,0.2344,10,0.8542,0.4665,0.5335,0.1539,0.1991,0.155,0.1881,False,0.2376,0.2429,0.3241,0.115,0.1199,0.2134,Cyber Intrusion,Biometric Auth,0.9755,0.6516,0.3893,0.0186,0.0,88.6,0.1385,EVM-BR741BHI,,1,0.3386,21.638,50.93,B,0.6488,0.2669,Lost,0,Medium
310e1900-9011-40f8-887f-21e7e4b8a5ec,Kerala,C0091,Burhanpur,3,2024-05-07T21:34:30.761975+05:53,Vedika Lad,SAD,Male,53,10th Pass,0,7.13,2.94,1.88,9461,0.3625,0.479,0.5579,128468,73184,3688,76872,59.84,0.1919,0.1635,5,0.5984,0.332,0.668,0.048,0.1471,0.1188,0.1367,False,0.1157,0.2433,0.1929,0.0283,0.1617,0.1096,Disinformation Flood,Media Fact-Check,0.6698,0.3976,0.1154,-0.0157,0.0,19.4,0.1046,EVM-FZ165ZVR,162.9,2,0.0634,64.16,44.966,C,0.0119,0.1383,Lost,1,Low
51b1b307-029f-44d0-89e0-5ecb3a508a70,Andhra Pradesh,C0448,Kochi,1,2024-04-20T12:52:42.321191+05:53,Unni Joshi,TMC,Male,45,Graduate,1,24.02,5.77,5.14,73103,0.4631,0.548,0.3296,118186,92076,1315,93391,79.02,0.1259,0.265,3,0.7902,0.3627,0.6373,0.0141,0.2744,0.1846,0.2134,False,0.1662,0.1793,0.3011,0.1122,0.1617,0.132,Physical Intimidation,Real-time Audit,0.5185,0.4421,0.2915,0.0144,0.0,29.6,0.1045,EVM-GF152NXZ,344.4,1,0.1663,,49.481,E,0.3569,0.3468,Lost,0,Medium
f2269b36-00d4-4690-a04b-94814221440a,Rajasthan,C0235,Indore,1,2024-04-20T04:12:13.347250+05:53,Tristan Kala,CPM,Male,50,Graduate,1,1.91,0.91,0.72,9886,0.758,0.6862,0.4506,179849,154981,2378,157359,87.5,0.2037,0.1987,6,0.875,0.6069,0.3931,0.0151,0.3171,0.3421,0.3603,True,0.5574,0.4602,0.5224,0.6426,0.2533,0.1774,Vote Stuffing,CCTV Deployment,0.6126,0.4916,0.274,-0.0258,0.0,113.6,0.1752,EVM-LR957IPM,209.8,3,0.2953,86.419,58.495,D,0.2667,0.1697,Lost,1,Low
b5565b89-cafd-46e5-9f02-04a6a7ecddb1,Bihar,C0224,Mehsana,7,2024-06-01T09:26:56.407304+05:53,Girindra Chauhan,RJD,Male,62,12th Pass,0,1.81,0.46,0.2,1252,0.6545,0.5204,0.6776,178101,127767,1968,129735,72.84,0.0607,0.391,6,0.7284,0.2084,0.7916,0.0152,0.346,0.3306,0.2776,False,0.2651,0.4538,0.6639,0.1511,0.5762,0.1718,Cyber Intrusion,Multi-layer Encryption,1.0,0.6304,0.1661,-0.0604,0.0664,56.0,0.3493,EVM-KH422NIK,670.3,4,0.0898,42.906,77.126,C,0.413,0.2062,Won,1,Medium
2db16fb5-039a-455c-8869-c3dadcacbc7d,Uttarakhand,C0216,Tiruchirappalli,1,2024-04-19T05:30:51.979918+05:53,Chakradev Dhingra,Independent,Male,63,Graduate,0,2.44,1.36,0.73,26263,0.6942,0.6774,0.778,104872,71598,3690,75288,71.79,0.0667,0.1791,1,0.7179,0.2156,0.7844,0.049,0.3155,0.2937,0.2348,True,,0.1534,0.3978,0.5243,0.1059,0.1101,None,None,0.0947,0.168,0.1158,0.0017,0.0,46.3,0.1855,EVM-SM259GWC,165.1,1,0.1931,24.768,44.31,A,0.2649,0.2948,Won,0,Medium
e4ab8177-7675-4565-ae2d-7c71d0c15710,West Bengal,C0166,Satna,1,2024-04-20T14:40:22.787961+05:53,Krish Krish,BJP,Male,47,Graduate,0,4.32,1.55,,51867,0.7289,0.6855,0.4522,189224,91906,3457,95363,50.4,0.1858,0.4369,6,0.504,0.355,0.645,0.0363,0.4246,0.3862,0.3845,True,0.5578,0.3112,0.5149,0.6173,0.1908,0.1807,Cyber Intrusion,Multi-layer Encryption,0.6875,0.5091,0.1391,0.0845,0.0,117.0,0.1749,EVM-PK603TJL,519.8,1,0.2972,,38.466,E,0.3837,0.3585,Won,0,Medium
086953c6-9232-46cf-818f-d896cee78a83,Madhya Pradesh,C0434,Ludhiana,3,2024-05-07T09:32:09.941499+05:53,Inaya Solanki,YSRCP,Male,43,Doctorate,0,6.59,0.68,1.49,6475,0.6126,0.5799,0.0664,116231,59185,3082,62267,53.57,,0.3761,2,0.5357,0.2782,0.7218,0.0495,0.3138,0.3489,0.3418,True,0.5891,0.4721,0.4216,0.6251,0.1748,0.1391,None,None,0.0391,0.1757,0.0763,0.0069,0.0,30.0,0.2255,EVM-VZ886GOZ,389.2,4,0.1395,5.207,20.155,A,0.6947,0.2247,Won,0,Low
7f794bfe-77e8-4452-81af-4a8cb4f8b07a,Rajasthan,C0061,Chapra,2,2024-04-26T09:52:20.660393+05:53,Mohammed Toor,JDU,Male,73,Graduate,1,2.91,1.45,0.45,8524,0.1725,0.5109,0.4158,58879,34492,6900,41392,70.3,0.1099,0.3751,4,0.703,0.7035,0.2965,0.1667,0.1746,0.1462,0.1217,False,0.1197,0.1929,0.3756,0.0411,0.12,0.208,Vote Stuffing,Biometric Auth,0.6318,0.4365,0.131,0.0186,0.0,54.1,0.0879,EVM-JG138CSX,76.7,0,0.0991,77.027,89.405,B,0.0,0.2058,Won,0,Medium
810d13bf-bb64-4a0a-9113-e2acbc130e49,Gujarat,C0070,Tiruppur,3,2024-05-07T08:49:19.118953+05:53,Veda Bhattacharyya,YSRCP,Male,37,Graduate,6,0.49,0.06,0.09,81189,0.4391,0.4339,0.5559,141678,66365,1922,68287,48.2,0.1985,0.2841,4,0.482,0.7734,0.2266,0.0282,0.2197,0.1737,0.2131,False,0.1669,0.3887,0.2487,0.123,0.1713,0.1501,EVM Tampering,Multi-layer Encryption,0.8366,0.5372,0.1211,-0.0377,0.0,93.4,0.1428,EVM-AD128GVL,223.8,5,0.2737,41.055,62.781,C,0.0,0.1995,Lost,0,Medium
f9fe16cf-7b34-4255-8d3d-92a1d4c4d583,Bihar,C0185,Khandwa,1,2024-04-20T02:47:31.021611+05:53,Wishi Munshi,NCP,Male,61,Graduate,2,25.18,9.65,8.73,28134,0.2268,0.4982,0.1786,49180,33558,4568,38126,77.53,0.1177,0.0924,2,0.7753,0.5386,0.4614,0.1198,0.3269,0.1804,0.2357,False,0.2657,0.4042,0.3716,0.0925,0.1563,0.1947,Cyber Intrusion,Voter Education Drive,0.7215,0.4954,0.176,0.0158,0.0,71.4,0.104,EVM-NK006RUX,237.6,2,0.2639,83.553,38.307,A,0.0991,0.3049,Lost,0,Medium
9a05b492-3ed4-4ff1-bbcb-2b34d73b2efc,Chhattisgarh,C0127,Surendranagar Dudhrej,1,2024-04-19T01:54:32.553186+05:53,Qarin Loyal,Independent,Male,59,Graduate,0,5.81,1.14,1.93,1151,0.6184,0.7201,0.394,133489,80786,6963,87749,65.74,0.0822,0.1806,8,0.6574,0.0642,0.9358,0.0794,0.3531,0.3263,0.3097,True,0.5999,0.2899,0.3773,0.6635,0.1322,0.1457,Booth Capture,CCTV Deployment,0.6731,0.5022,0.2412,0.0237,0.0,70.0,0.1626,EVM-RR515PYG,108.1,4,0.3454,62.39,54.026,E,0.5642,0.206,Won,1,Medium
ff34b476-81fd-4673-be5c-66484857f2eb,Karnataka,C0140,Ahmedabad,6,2024-05-26T11:26:39.231944+05:53,Jack Dhaliwal,TRS,Female,46,Graduate,0,14.17,1.39,0.79,3540,0.5218,0.6054,0.2975,251553,184130,5407,189537,75.35,0.1151,0.3224,2,0.7535,0.5702,0.4298,0.0285,0.3932,0.4589,0.4294,True,0.5787,0.5884,0.3224,0.6991,0.5744,0.1467,Physical Intimidation,Rapid Response Team,0.812,0.5788,0.1805,-0.0453,0.3149,25.4,0.5172,EVM-OW206TWV,249.4,4,0.3018,70.574,63.711,A,0.6862,0.3627,Lost,1,High
f60ecbe7-0b64-4cfb-9953-72f7ca6079f3,Assam,C0263,Hindupur,5,2024-05-20T09:32:50.616347+05:53,Mugdha Bose,SAD,Female,45,Graduate,1,0.79,0.19,0.16,2507,0.6316,0.5649,0.3996,96467,48694,8436,57130,59.22,0.0897,0.1653,5,0.5922,0.5968,0.4032,0.1477,0.3083,0.2602,0.1955,False,0.2069,0.3669,0.3304,0.1343,0.5278,0.2306,Disinformation Flood,Voter Education Drive,0.7832,0.5049,0.4183,,0.0521,14.5,0.2528,EVM-CE123XUM,273.2,3,0.1322,12.59,47.68,D,0.266,0.296,Won,0,Medium
97eb629b-d634-47d1-9556-dabd4c3137cb,Uttar Pradesh,C0156,Sambhal,1,2024-04-19T17:49:25.000583+05:53,Harinakshi Varughese,INC,Male,44,Graduate,0,7.39,2.23,0.96,22911,0.1822,0.5404,0.4641,54985,37907,4865,42772,77.79,0.1051,0.3767,5,0.7779,0.4453,0.5547,0.1137,0.4144,0.4226,0.4639,True,0.6207,0.5458,0.4756,0.7556,0.2566,0.2106,None,Voter Education Drive,0.2196,0.333,0.1366,0.038,0.0,78.4,0.182,EVM-PZ682ZAV,404.4,2,0.0945,34.466,56.581,D,0.1275,0.4153,Won,0,Medium
a9cb0980-4a7f-45c9-9a4c-af353d1600bb,Karnataka,C0331,Sikar,5,2024-05-21T13:20:53.114434+05:53,Shivansh Setty,RJD,Female,70,Graduate,0,6.98,1.49,2.39,28759,0.4892,0.5474,0.6325,122228,87555,3736,91291,74.69,0.0802,0.2049,5,0.7469,0.3435,0.6565,0.0409,0.168,0.239,0.1876,False,0.2812,0.4178,0.289,0.1634,0.5525,0.1339,Bot Network,AI Monitoring,0.8725,0.5247,0.3236,-0.0114,0.0108,46.3,0.224,EVM-CP229UAK,342.1,0,0.4934,79.001,56.372,E,0.4631,0.1776,Lost,0,Medium
5a4edf9b-4401-40d9-a41e-97375656bf56,Telangana,C0480,Durgapur,4,2024-05-14T01:36:47.434304+05:53,Isha Golla,BJP,Male,58,Graduate,0,1.11,0.23,0.43,39102,0.706,0.652,0.5724,107356,70874,6876,77750,72.42,0.0544,0.4294,6,0.7242,0.408,0.592,0.0884,0.2169,0.228,0.204,False,0.1806,0.3881,0.4606,0.1644,0.209,0.1029,Vote Stuffing,None,0.6856,0.5746,0.373,-0.0053,0.0,69.1,0.1933,EVM-BI352DER,124.4,1,0.1233,20.637,,C,0.1235,0.2032,Won,0,Medium
105b3419-0bcb-4c62-92c1-7efa40b24ba7,Madhya Pradesh,C0321,Bellary,5,2024-05-21T03:51:13.726213+05:53,Reyansh Pall,NCP,Male,46,Graduate,4,0.27,0.06,0.1,168233,0.3019,0.5868,0.2484,436510,203567,17139,220706,50.56,0.1777,0.1698,2,0.5056,0.2563,0.7437,0.0777,0.4294,0.4368,0.4481,True,0.629,0.6282,0.4695,0.6316,0.6064,0.1548,Booth Capture,Rapid Response Team,0.7941,0.5626,0.4357,-0.0081,0.2303,13.0,0.4641,EVM-JD523AMA,455.8,1,0.232,51.857,23.107,A,0.1279,0.507,Lost,0,Medium
af9ab8f9-f435-4289-addb-203af53a8671,Kerala,C0164,Allahabad,3,2024-05-07T04:17:50.179819+05:53,Ishanvi Palan,JDU,Female,52,Graduate,3,9.33,2.6,2.18,138913,0.3267,0.5126,0.4452,99437,34972,13118,48090,48.36,0.2292,0.3437,7,0.4836,0.4929,0.5071,0.2728,0.1905,0.1607,0.1955,False,0.1534,0.1173,0.2219,0.0809,0.0945,0.3147,Cyber Intrusion,CCTV Deployment,0.8242,0.5151,0.0603,-0.0301,0.0,38.3,0.1349,EVM-SH578NNQ,172.9,1,0.1908,44.998,52.022,A,0.374,0.1012,Won,0,Low
1098a372-3ec2-45ec-aad4-1925df113e99,Uttar Pradesh,C0326,Kumbakonam,2,2024-04-27T03:57:35.188129+05:53,Diya Das,DMK,Male,39,Graduate,0,0.99,0.13,0.1,11243,0.7206,0.6703,0.7255,246087,170333,12906,183239,74.46,0.0729,0.4463,6,0.7446,0.5151,0.4849,0.0704,0.4464,0.431,0.4899,True,0.5843,0.6231,0.5194,0.6728,0.2596,0.1752,Insider Threat,Network Firewall,0.9371,0.6372,0.1613,-0.0032,0.0,35.2,0.2886,EVM-EN288FVT,275.8,2,0.3015,12.37,60.936,B,0.5669,0.4437,Won,0,High
102df516-578c-4eb8-83d3-6b06e74de00e,Uttar Pradesh,C0138,Ratlam,5,2024-05-20T04:04:23.401148+05:53,Warhi Narayan,YSRCP,Female,53,Post-Graduate,0,15.38,1.92,3.32,59358,0.5979,0.6056,0.3935,98491,73120,2361,75481,76.64,0.0986,0.2162,5,0.7664,0.575,0.425,0.0313,0.3546,0.34,0.337,False,0.3179,0.7632,0.4419,0.2726,0.6144,0.1708,None,None,0.1426,0.2678,0.1336,-0.0064,0.0351,64.7,0.3285,EVM-PM903UXR,349.4,1,0.1803,74.674,49.94,C,0.092,0.5079,Won,0,Low
2de38949-5c1c-4cbd-b6da-3b12e55703c1,Tamil Nadu,C0202,Indore,3,2024-05-07T12:40:49.928976+05:53,Girindra Agate,TMC,Male,53,Graduate,3,6.13,1.66,1.75,428746,0.3963,0.5333,0.3368,97870,68580,388,68968,70.47,0.0352,0.0959,5,0.7047,0.6219,0.3781,0.0056,0.198,0.1194,0.1079,False,0.0966,0.3596,0.2707,0.0664,0.1375,0.0847,None,Biometric Auth,0.0884,0.2327,0.0625,0.0029,0.0,32.3,0.0915,EVM-DZ724NRI,157.5,1,0.1834,66.489,94.994,C,0.2705,0.1261,Lost,0,Medium
73d0b8fa-6cfe-419b-8ec5-deec84e8de6c,Uttar Pradesh,C0090,Amritsar,2,2024-04-27T10:54:07.538148+05:53,Vedhika Parekh,RJD,Male,40,Graduate,1,2.73,1.41,0.82,1047,0.3484,0.4861,0.4536,180074,107081,10272,117353,65.17,0.1146,0.2072,4,0.6517,0.3379,0.6621,0.0875,0.4052,0.3815,0.3712,True,0.5787,0.4987,0.4675,0.6482,0.2222,0.2018,Booth Capture,Real-time Audit,0.6588,0.6031,0.3103,0.0258,0.0,45.1,0.2538,EVM-ND406DEX,445.5,2,0.2206,24.923,54.725,C,0.0609,0.3513,Lost,1,Medium
3e5ac588-b7f0-41d6-902c-31e5d0c6ecd2,Chhattisgarh,C0449,Nashik,3,2024-05-08T16:06:28.811902+05:53,Zarna Wali,Independent,Male,41,Post-Graduate,2,0.82,0.25,0.19,13215,0.4294,0.5446,0.4511,161052,108264,5246,113510,70.48,0.0458,0.0684,0,0.7048,0.6622,0.3378,0.0462,0.2488,0.1598,0.1911,False,0.165,0.3725,0.4007,0.1333,0.1625,0.14,Deepfake Campaign,AI Monitoring,0.7957,0.5794,0.1571,0.0052,0.0,70.0,0.1048,EVM-ZC918OVD,192.2,1,0.1529,72.088,44.499,E,0.3553,0.2731,Lost,0,Low
4f444e75-4eca-41b0-993f-dbb26c68070f,Maharashtra,C0446,Davanagere,5,2024-05-21T23:50:34.735875+05:53,Anvi Rai,INC,Male,62,Graduate,0,1.36,0.44,0.46,41689,0.742,0.6781,0.3027,165052,100984,10777,111761,67.71,0.0169,0.2405,5,0.6771,0.095,0.905,0.0964,0.176,0.2194,0.1566,False,0.1708,0.2391,0.2693,0.086,0.4735,0.1375,Disinformation Flood,Voter Education Drive,0.6727,0.4754,0.0877,0.0287,0.0675,14.8,0.203,EVM-RZ971CNO,147.6,2,0.0495,50.519,64.908,D,0.0393,0.1037,Won,0,Low
45306bee-45b9-4f65-ae1c-0a80bbc95311,Tamil Nadu,C0482,South Dumdum,3,2024-05-07T23:01:17.261318+05:53,Falak Walia,TMC,Female,50,Graduate,2,3.54,0.8,0.67,25120,0.4456,0.4532,0.4038,89420,64203,3451,67654,75.66,0.1072,0.0153,2,0.7566,0.497,0.503,0.051,0.248,0.1511,0.2675,False,0.2216,0.4053,0.3183,0.1666,0.1567,0.1343,None,None,0.1351,0.212,0.0536,0.0136,0.0,56.9,0.1158,EVM-LM277EKG,182.1,1,0.1093,15.436,51.061,A,0.5204,0.2033,Lost,0,Low
95f94b6d-aa1b-4304-96c9-f3718f3b4cfc,Uttar Pradesh,C0358,Bihar Sharif,2,2024-04-27T03:43:52.096506+05:53,Brinda Chowdhury,SAD,Male,60,Graduate,0,2.37,1.35,,3827,0.3394,0.4417,0.2749,83825,56772,6056,62828,74.95,0.0876,0.6291,5,0.7495,0.5043,0.4957,0.0964,0.2708,0.2512,0.239,False,0.314,0.3947,0.6188,0.1581,0.1712,0.2,EVM Tampering,Multi-layer Encryption,,0.5974,0.1046,0.0357,0.0,113.1,0.1443,EVM-EH960EBF,480.9,2,0.2388,2.262,36.979,A,0.5746,0.2153,Lost,1,Medium
0430f78c-1b06-42ac-b9b1-6991b2ab6a83,Rajasthan,C0019,Ludhiana,6,2024-05-26T19:52:51.234554+05:53,Ekapad Choudhury,NCP,Male,62,Doctorate,7,3.25,0.65,0.26,4459,0.3941,0.4371,0.2411,204248,148760,21319,170079,83.27,0.2397,0.1031,5,0.8327,0.2955,0.7045,0.1254,0.4859,0.4918,0.4996,True,0.5731,0.7184,0.324,0.7089,0.7326,0.1862,Cyber Intrusion,AI Monitoring,1.0,0.7008,0.4844,-0.0175,0.1527,36.0,0.5289,EVM-FL293LSI,699.2,1,0.2974,71.074,32.597,C,0.3534,0.4523,Lost,1,High
7ce8f4b6-3d27-483e-be85-c61c9c162941,Bihar,C0030,Naihati,6,2024-05-26T08:13:23.892357+05:53,Yamini Agarwal,INC,Male,33,Graduate,0,3.35,1.56,0.23,1269,,0.3786,0.1663,185671,120657,1139,121796,65.6,0.0413,0.6215,6,0.656,0.3438,0.6562,0.0094,0.3358,0.3254,0.2926,False,0.2136,0.3388,0.589,0.103,0.5009,0.1588,Cyber Intrusion,Network Firewall,1.0,0.6265,0.3108,-0.0715,0.0453,88.2,0.3487,EVM-IH067PPM,380.8,0,0.1716,71.132,51.08,B,0.3613,0.2788,Lost,0,Medium
616cc890-0323-4d0e-97a7-1d464c191d40,Uttar Pradesh,C0214,Durg,3,2024-05-08T14:25:59.495625+05:53,Yadavi Dada,YSRCP,Male,51,Post-Graduate,0,0.29,0.02,0.05,9337,0.5568,0.5617,0.526,145611,120842,6240,127082,87.28,0.217,0.1621,6,0.8728,0.7656,0.2344,0.0491,0.4141,0.3739,0.4499,True,0.6012,0.525,0.5506,0.698,0.2402,0.2212,Disinformation Flood,Voter Education Drive,0.6947,0.4927,0.214,-0.0236,0.0,9.9,0.2968,EVM-VU363XFO,347.4,2,0.0942,66.814,61.483,C,0.5586,0.2849,Lost,0,Medium
5d9a8f06-f53b-47e8-882e-530bb176557c,Bihar,C0416,Hosur,3,2024-05-08T14:00:12.595600+05:53,Falguni Pandya,JDU,Male,64,Graduate,0,0.89,0.42,0.12,7124,0.3831,0.553,0.5197,117216,72088,5536,77624,66.22,0.0132,0.2883,7,0.6622,0.6247,0.3753,0.0713,0.3644,0.3872,0.3871,True,0.6449,0.5356,0.4622,0.756,0.1944,0.1598,None,None,0.1236,0.2304,0.1124,0.0197,0.0,21.4,0.2757,EVM-KS095TAR,187.5,4,0.1609,1.638,48.639,D,0.254,0.4164,Lost,0,Medium
80fc8210-9e16-44ff-833d-1b368587f07a,Bihar,C0168,Tirunelveli,4,2024-05-14T00:55:25.141863+05:53,Onkar Parsa,Independent,Female,64,Below 10th,4,0.2,0.03,0.03,16059,0.6642,0.5448,0.595,67867,41822,8997,50819,74.88,0.0884,0.114,3,0.7488,0.3194,0.6806,0.177,0.4902,0.3695,0.3765,True,0.5811,0.2991,0.4853,0.6551,0.1779,0.2638,Vote Stuffing,Biometric Auth,0.7883,0.5897,0.1429,-0.063,0.0,18.9,0.3092,EVM-WK128YFS,128.8,0,0.226,25.224,43.341,D,0.4837,0.5173,Lost,0,High
